gesture,timestamp,sensor,x,y,z
stir,1749662202.5239959,/accelerometer,1.7623138427734375,4.183850288391113,-1.7180466651916504
stir,1749662202.524417,/accelerometer,1.7623138427734375,4.183850288391113,-1.7180466651916504
stir,1749662202.5246432,/accelerometer,1.7623138427734375,4.183850288391113,-1.7180466651916504
stir,1749662202.524878,/accelerometer,1.7623138427734375,4.183850288391113,-1.7180466651916504
stir,1749662202.525131,/accelerometer,1.7623138427734375,4.183850288391113,-1.7180466651916504
stir,1749662202.715133,/gyroscope,-2.631758213043213,-2.3448808193206787,1.5082250833511353
stir,1749662202.7179651,/accelerometer,-8.366504669189453,12.727423667907715,16.80359649658203
stir,1749662202.718038,/accelerometer,-8.030312538146973,11.029715538024902,-0.592223584651947
stir,1749662202.7181,/accelerometer,-8.030312538146973,11.029715538024902,-0.592223584651947
stir,1749662202.718188,/accelerometer,-8.030312538146973,11.029715538024902,-0.592223584651947
stir,1749662202.7199712,/accelerometer,-8.030312538146973,11.029715538024902,-0.592223584651947
stir,1749662202.720072,/accelerometer,-8.030312538146973,11.029715538024902,-0.592223584651947
stir,1749662202.72019,/accelerometer,-8.030312538146973,11.029715538024902,-0.592223584651947
stir,1749662202.7202969,/accelerometer,-8.030312538146973,11.029715538024902,-0.592223584651947
stir,1749662202.7203991,/accelerometer,-8.030312538146973,11.029715538024902,-0.592223584651947
stir,1749662202.720513,/accelerometer,-8.030312538146973,11.029715538024902,-0.592223584651947
stir,1749662202.9131122,/gyroscope,-0.6633991599082947,-1.4604250192642212,0.46196648478507996
stir,1749662202.922338,/accelerometer,0.5647061467170715,7.237092018127441,6.427121639251709
stir,1749662202.9227772,/accelerometer,0.6855437159538269,9.358329772949219,10.40040397644043
stir,1749662202.9232152,/accelerometer,0.6855437159538269,9.358329772949219,10.40040397644043
stir,1749662202.923558,/accelerometer,0.6855437159538269,9.358329772949219,10.40040397644043
stir,1749662202.925059,/accelerometer,0.6855437159538269,9.358329772949219,10.40040397644043
stir,1749662202.925471,/accelerometer,0.6855437159538269,9.358329772949219,10.40040397644043
stir,1749662202.925913,/accelerometer,0.6855437159538269,9.358329772949219,10.40040397644043
stir,1749662202.926284,/accelerometer,0.6855437159538269,9.358329772949219,10.40040397644043
stir,1749662202.926618,/accelerometer,0.6855437159538269,9.358329772949219,10.40040397644043
stir,1749662202.92694,/accelerometer,0.6855437159538269,9.358329772949219,10.40040397644043
stir,1749662202.927243,/accelerometer,0.6855437159538269,9.358329772949219,10.40040397644043
stir,1749662203.123032,/gyroscope,1.1675916910171509,2.139477491378784,0.24785839021205902
stir,1749662203.1235042,/accelerometer,0.7884350419044495,5.824130535125732,7.396214962005615
stir,1749662203.123894,/accelerometer,0.7884350419044495,5.824130535125732,7.396214962005615
stir,1749662203.124223,/accelerometer,0.7884350419044495,5.824130535125732,7.396214962005615
stir,1749662203.124675,/accelerometer,0.7884350419044495,5.824130535125732,7.396214962005615
stir,1749662203.124904,/accelerometer,0.7884350419044495,5.824130535125732,7.396214962005615
stir,1749662203.125112,/accelerometer,0.7884350419044495,5.824130535125732,7.396214962005615
stir,1749662203.1253262,/accelerometer,0.7884350419044495,5.824130535125732,7.396214962005615
stir,1749662203.125539,/accelerometer,0.7884350419044495,5.824130535125732,7.396214962005615
stir,1749662203.1258109,/accelerometer,0.7884350419044495,5.824130535125732,7.396214962005615
stir,1749662203.126009,/accelerometer,0.7884350419044495,5.824130535125732,7.396214962005615
stir,1749662203.3201962,/gyroscope,1.159345030784607,2.3329689502716064,1.3384047746658325
stir,1749662203.320735,/accelerometer,3.128615617752075,1.7599210739135742,1.8317056894302368
stir,1749662203.321263,/accelerometer,0.08614161610603333,4.185046672821045,3.775874137878418
stir,1749662203.321704,/accelerometer,0.08614161610603333,4.185046672821045,3.775874137878418
stir,1749662203.322192,/accelerometer,0.08614161610603333,4.185046672821045,3.775874137878418
stir,1749662203.322591,/accelerometer,0.08614161610603333,4.185046672821045,3.775874137878418
stir,1749662203.3230479,/accelerometer,0.08614161610603333,4.185046672821045,3.775874137878418
stir,1749662203.323346,/accelerometer,0.08614161610603333,4.185046672821045,3.775874137878418
stir,1749662203.323585,/accelerometer,0.08614161610603333,4.185046672821045,3.775874137878418
stir,1749662203.323832,/accelerometer,0.08614161610603333,4.185046672821045,3.775874137878418
stir,1749662203.32409,/accelerometer,0.08614161610603333,4.185046672821045,3.775874137878418
stir,1749662203.6087072,/gyroscope,-0.3854556679725647,-1.6999603509902954,0.9493602514266968
stir,1749662203.6125739,/accelerometer,1.5290136337280273,7.168896675109863,5.06082010269165
stir,1749662203.613086,/accelerometer,1.5290136337280273,7.168896675109863,5.06082010269165
stir,1749662203.613547,/accelerometer,1.5290136337280273,7.168896675109863,5.06082010269165
stir,1749662203.614035,/accelerometer,1.5290136337280273,7.168896675109863,5.06082010269165
stir,1749662203.6144798,/accelerometer,1.5290136337280273,7.168896675109863,5.06082010269165
stir,1749662203.6148312,/accelerometer,1.5290136337280273,7.168896675109863,5.06082010269165
stir,1749662203.615128,/accelerometer,1.5290136337280273,7.168896675109863,5.06082010269165
stir,1749662203.615407,/accelerometer,1.5290136337280273,7.168896675109863,5.06082010269165
stir,1749662203.615686,/accelerometer,1.5290136337280273,7.168896675109863,5.06082010269165
stir,1749662203.615968,/accelerometer,1.5290136337280273,7.168896675109863,5.06082010269165
stir,1749662203.717828,/gyroscope,-2.848233461380005,-4.24619722366333,0.5522981286048889
stir,1749662203.7184598,/accelerometer,2.9898319244384766,3.2721848487854004,-0.02632104977965355
stir,1749662203.718986,/accelerometer,2.9898319244384766,3.2721848487854004,-0.02632104977965355
stir,1749662203.7194371,/accelerometer,2.9898319244384766,3.2721848487854004,-0.02632104977965355
stir,1749662203.719857,/accelerometer,2.9898319244384766,3.2721848487854004,-0.02632104977965355
stir,1749662203.720227,/accelerometer,2.9898319244384766,3.2721848487854004,-0.02632104977965355
stir,1749662203.7292778,/accelerometer,2.9898319244384766,3.2721848487854004,-0.02632104977965355
stir,1749662203.7296581,/accelerometer,2.9898319244384766,3.2721848487854004,-0.02632104977965355
stir,1749662203.729978,/accelerometer,2.9898319244384766,3.2721848487854004,-0.02632104977965355
stir,1749662203.730288,/accelerometer,2.9898319244384766,3.2721848487854004,-0.02632104977965355
stir,1749662203.730659,/accelerometer,2.9898319244384766,3.2721848487854004,-0.02632104977965355
stir,1749662203.916548,/gyroscope,-0.023441936820745468,0.23388485610485077,0.9046143889427185
stir,1749662203.9166772,/accelerometer,-6.332605361938477,10.255638122558594,5.7032928466796875
stir,1749662203.9168031,/accelerometer,-6.332605361938477,10.255638122558594,5.7032928466796875
stir,1749662203.9169128,/accelerometer,-6.332605361938477,10.255638122558594,5.7032928466796875
stir,1749662203.917016,/accelerometer,-6.332605361938477,10.255638122558594,5.7032928466796875
stir,1749662203.9171069,/accelerometer,-6.332605361938477,10.255638122558594,5.7032928466796875
stir,1749662203.917279,/accelerometer,-6.332605361938477,10.255638122558594,5.7032928466796875
stir,1749662203.918738,/accelerometer,-6.332605361938477,10.255638122558594,5.7032928466796875
stir,1749662203.920853,/accelerometer,-6.332605361938477,10.255638122558594,5.7032928466796875
stir,1749662203.93255,/accelerometer,-6.4510498046875,12.381660461425781,18.887744903564453
stir,1749662203.932672,/accelerometer,-6.4510498046875,12.381660461425781,18.887744903564453
stir,1749662203.932773,/accelerometer,-6.4510498046875,12.381660461425781,18.887744903564453
stir,1749662204.129316,/gyroscope,1.5287654399871826,3.0694427490234375,0.9716567993164062
stir,1749662204.131996,/accelerometer,-0.3002992272377014,5.869594097137451,2.5639095306396484
stir,1749662204.132458,/accelerometer,0.1663011759519577,12.184252738952637,16.38245964050293
stir,1749662204.13283,/accelerometer,0.1663011759519577,12.184252738952637,16.38245964050293
stir,1749662204.133295,/accelerometer,0.1663011759519577,12.184252738952637,16.38245964050293
stir,1749662204.133745,/accelerometer,0.1663011759519577,12.184252738952637,16.38245964050293
stir,1749662204.134157,/accelerometer,0.1663011759519577,12.184252738952637,16.38245964050293
stir,1749662204.138998,/accelerometer,0.1663011759519577,12.184252738952637,16.38245964050293
stir,1749662204.1394858,/accelerometer,0.1663011759519577,12.184252738952637,16.38245964050293
stir,1749662204.139871,/accelerometer,0.1663011759519577,12.184252738952637,16.38245964050293
stir,1749662204.140276,/accelerometer,0.1663011759519577,12.184252738952637,16.38245964050293
stir,1749662204.326196,/gyroscope,0.6387354731559753,0.12377647310495377,0.530154287815094
stir,1749662204.326674,/accelerometer,0.711864709854126,11.58006477355957,13.660624504089355
stir,1749662204.327147,/accelerometer,0.711864709854126,11.58006477355957,13.660624504089355
stir,1749662204.327543,/accelerometer,0.711864709854126,11.58006477355957,13.660624504089355
stir,1749662204.3279202,/accelerometer,0.711864709854126,11.58006477355957,13.660624504089355
stir,1749662204.328303,/accelerometer,0.711864709854126,11.58006477355957,13.660624504089355
stir,1749662204.3286788,/accelerometer,0.711864709854126,11.58006477355957,13.660624504089355
stir,1749662204.329076,/accelerometer,0.711864709854126,11.58006477355957,13.660624504089355
stir,1749662204.3293052,/accelerometer,0.711864709854126,11.58006477355957,13.660624504089355
stir,1749662204.329513,/accelerometer,0.711864709854126,11.58006477355957,13.660624504089355
stir,1749662204.3297112,/accelerometer,0.711864709854126,11.58006477355957,13.660624504089355
stir,1749662204.335382,/accelerometer,1.109073281288147,7.0097737312316895,3.620340585708618
stir,1749662204.5137029,/accelerometer,4.244867324829102,4.8538408279418945,0.5575276613235474
stir,1749662204.514127,/accelerometer,-0.1986042857170105,11.903096199035645,20.405990600585938
stir,1749662204.5144682,/accelerometer,-0.1986042857170105,11.903096199035645,20.405990600585938
stir,1749662204.514751,/accelerometer,-0.1986042857170105,11.903096199035645,20.405990600585938
stir,1749662204.514998,/accelerometer,-0.1986042857170105,11.903096199035645,20.405990600585938
stir,1749662204.515151,/accelerometer,-0.1986042857170105,11.903096199035645,20.405990600585938
stir,1749662204.515293,/accelerometer,-0.1986042857170105,11.903096199035645,20.405990600585938
stir,1749662204.679751,/gyroscope,0.1029307171702385,-0.9208022952079773,1.2805253267288208
stir,1749662204.6802309,/accelerometer,2.2743778228759766,7.001399040222168,5.093122959136963
stir,1749662204.6806479,/accelerometer,2.2743778228759766,7.001399040222168,5.093122959136963
stir,1749662204.680994,/accelerometer,2.2743778228759766,7.001399040222168,5.093122959136963
stir,1749662204.683745,/accelerometer,2.2743778228759766,7.001399040222168,5.093122959136963
stir,1749662204.684151,/accelerometer,2.2743778228759766,7.001399040222168,5.093122959136963
stir,1749662204.684643,/accelerometer,2.2743778228759766,7.001399040222168,5.093122959136963
stir,1749662204.685106,/accelerometer,2.2743778228759766,7.001399040222168,5.093122959136963
stir,1749662204.685506,/accelerometer,2.2743778228759766,7.001399040222168,5.093122959136963
stir,1749662204.685899,/accelerometer,2.2743778228759766,7.001399040222168,5.093122959136963
stir,1749662204.68633,/accelerometer,2.2743778228759766,7.001399040222168,5.093122959136963
stir,1749662204.875642,/gyroscope,-1.8560363054275513,-3.5617997646331787,0.9332486391067505
stir,1749662204.876035,/accelerometer,-5.578866004943848,11.694920539855957,12.027523040771484
stir,1749662204.876332,/accelerometer,-2.170290231704712,6.959524631500244,0.13878370821475983
stir,1749662204.8794749,/accelerometer,-2.170290231704712,6.959524631500244,0.13878370821475983
stir,1749662204.879871,/accelerometer,-2.170290231704712,6.959524631500244,0.13878370821475983
stir,1749662204.880157,/accelerometer,-2.170290231704712,6.959524631500244,0.13878370821475983
stir,1749662204.880407,/accelerometer,-2.170290231704712,6.959524631500244,0.13878370821475983
stir,1749662204.880747,/accelerometer,-2.170290231704712,6.959524631500244,0.13878370821475983
stir,1749662204.8810701,/accelerometer,-2.170290231704712,6.959524631500244,0.13878370821475983
stir,1749662204.881397,/accelerometer,-2.170290231704712,6.959524631500244,0.13878370821475983
stir,1749662204.8816981,/accelerometer,-2.170290231704712,6.959524631500244,0.13878370821475983
stir,1749662205.0723178,/gyroscope,-0.9370665550231934,-1.3956732749938965,1.2244020700454712
stir,1749662205.072412,/accelerometer,3.992424488067627,5.832505226135254,0.2967100143432617
stir,1749662205.0725088,/accelerometer,-0.49172505736351013,7.238288402557373,2.1954147815704346
stir,1749662205.072576,/accelerometer,-0.49172505736351013,7.238288402557373,2.1954147815704346
stir,1749662205.0726469,/accelerometer,-0.49172505736351013,7.238288402557373,2.1954147815704346
stir,1749662205.0727081,/accelerometer,-0.49172505736351013,7.238288402557373,2.1954147815704346
stir,1749662205.0731268,/accelerometer,-0.49172505736351013,7.238288402557373,2.1954147815704346
stir,1749662205.07318,/accelerometer,-0.49172505736351013,7.238288402557373,2.1954147815704346
stir,1749662205.073235,/accelerometer,-0.49172505736351013,7.238288402557373,2.1954147815704346
stir,1749662205.073289,/accelerometer,-0.49172505736351013,7.238288402557373,2.1954147815704346
stir,1749662205.0733418,/accelerometer,-0.49172505736351013,7.238288402557373,2.1954147815704346
stir,1749662205.079814,/accelerometer,6.812366008758545,4.867001056671143,3.7328033447265625
stir,1749662205.277419,/gyroscope,1.0163263082504272,2.4032185077667236,0.9895246028900146
stir,1749662205.277663,/accelerometer,0.8039883971214294,2.5974090099334717,0.13040883839130402
stir,1749662205.277832,/accelerometer,0.8039883971214294,2.5974090099334717,0.13040883839130402
stir,1749662205.2779891,/accelerometer,0.8039883971214294,2.5974090099334717,0.13040883839130402
stir,1749662205.278168,/accelerometer,0.8039883971214294,2.5974090099334717,0.13040883839130402
stir,1749662205.286384,/accelerometer,0.8039883971214294,2.5974090099334717,0.13040883839130402
stir,1749662205.286828,/accelerometer,0.8039883971214294,2.5974090099334717,0.13040883839130402
stir,1749662205.287225,/accelerometer,0.8039883971214294,2.5974090099334717,0.13040883839130402
stir,1749662205.2875662,/accelerometer,0.8039883971214294,2.5974090099334717,0.13040883839130402
stir,1749662205.287969,/accelerometer,0.8039883971214294,2.5974090099334717,0.13040883839130402
stir,1749662205.288198,/accelerometer,0.8039883971214294,2.5974090099334717,0.13040883839130402
stir,1749662205.544616,/gyroscope,1.3206896781921387,1.834274172782898,1.3585633039474487
stir,1749662205.5447931,/accelerometer,-2.1128623485565186,12.181859970092773,18.11964988708496
stir,1749662205.544947,/accelerometer,-4.734199523925781,11.313265800476074,15.256637573242188
stir,1749662205.545119,/accelerometer,-4.734199523925781,11.313265800476074,15.256637573242188
stir,1749662205.545266,/accelerometer,-4.734199523925781,11.313265800476074,15.256637573242188
stir,1749662205.545414,/accelerometer,-4.734199523925781,11.313265800476074,15.256637573242188
stir,1749662205.5455308,/accelerometer,-4.734199523925781,11.313265800476074,15.256637573242188
stir,1749662205.54566,/accelerometer,-4.734199523925781,11.313265800476074,15.256637573242188
stir,1749662205.545782,/accelerometer,-4.734199523925781,11.313265800476074,15.256637573242188
stir,1749662205.545917,/accelerometer,-4.734199523925781,11.313265800476074,15.256637573242188
stir,1749662205.54605,/accelerometer,-4.734199523925781,11.313265800476074,15.256637573242188
stir,1749662205.6763241,/gyroscope,0.6504182815551758,-0.9385937452316284,1.3684134483337402
stir,1749662205.676796,/accelerometer,1.9992033243179321,12.373286247253418,17.752351760864258
stir,1749662205.677207,/accelerometer,1.9992033243179321,12.373286247253418,17.752351760864258
stir,1749662205.6776068,/accelerometer,1.9992033243179321,12.373286247253418,17.752351760864258
stir,1749662205.6779552,/accelerometer,1.9992033243179321,12.373286247253418,17.752351760864258
stir,1749662205.678276,/accelerometer,1.9992033243179321,12.373286247253418,17.752351760864258
stir,1749662205.6784499,/accelerometer,1.9992033243179321,12.373286247253418,17.752351760864258
stir,1749662205.678619,/accelerometer,1.9992033243179321,12.373286247253418,17.752351760864258
stir,1749662205.6787891,/accelerometer,1.9992033243179321,12.373286247253418,17.752351760864258
stir,1749662205.679001,/accelerometer,1.9992033243179321,12.373286247253418,17.752351760864258
stir,1749662205.679189,/accelerometer,1.9992033243179321,12.373286247253418,17.752351760864258
stir,1749662205.863917,/gyroscope,-2.028987407684326,-3.5246896743774414,1.0012837648391724
stir,1749662205.8868961,/accelerometer,4.0905303955078125,8.38564682006836,7.753942012786865
stir,1749662205.887478,/accelerometer,4.0905303955078125,8.38564682006836,7.753942012786865
stir,1749662205.888035,/accelerometer,4.0905303955078125,8.38564682006836,7.753942012786865
stir,1749662205.8885639,/accelerometer,4.0905303955078125,8.38564682006836,7.753942012786865
stir,1749662205.889036,/accelerometer,4.0905303955078125,8.38564682006836,7.753942012786865
stir,1749662205.8894641,/accelerometer,4.0905303955078125,8.38564682006836,7.753942012786865
stir,1749662205.889763,/accelerometer,4.0905303955078125,8.38564682006836,7.753942012786865
stir,1749662205.889987,/accelerometer,4.0905303955078125,8.38564682006836,7.753942012786865
stir,1749662205.890193,/accelerometer,4.0905303955078125,8.38564682006836,7.753942012786865
stir,1749662205.890455,/accelerometer,4.0905303955078125,8.38564682006836,7.753942012786865
stir,1749662213.272379,/gyroscope,0.9793689846992493,0.21174100041389465,-0.9650899767875671
stir,1749662213.272461,/accelerometer,0.5623133182525635,8.105687141418457,3.9349968433380127
stir,1749662213.2734962,/accelerometer,2.1930220127105713,6.21774959564209,8.742177963256836
stir,1749662213.273576,/accelerometer,2.1930220127105713,6.21774959564209,8.742177963256836
stir,1749662213.273654,/accelerometer,2.1930220127105713,6.21774959564209,8.742177963256836
stir,1749662213.274534,/accelerometer,2.1930220127105713,6.21774959564209,8.742177963256836
stir,1749662213.2745988,/accelerometer,2.1930220127105713,6.21774959564209,8.742177963256836
stir,1749662213.279996,/accelerometer,2.1930220127105713,6.21774959564209,8.742177963256836
stir,1749662213.280066,/accelerometer,2.1930220127105713,6.21774959564209,8.742177963256836
stir,1749662213.280125,/accelerometer,2.1930220127105713,6.21774959564209,8.742177963256836
stir,1749662213.2801821,/accelerometer,2.1930220127105713,6.21774959564209,8.742177963256836
stir,1749662213.468053,/gyroscope,-0.3252091407775879,-1.197524070739746,-0.602007269859314
stir,1749662213.480638,/accelerometer,6.059823513031006,7.293323516845703,1.9298114776611328
stir,1749662213.48099,/accelerometer,-3.102294445037842,9.19442081451416,-0.13280165195465088
stir,1749662213.481399,/accelerometer,-3.102294445037842,9.19442081451416,-0.13280165195465088
stir,1749662213.4817438,/accelerometer,-3.102294445037842,9.19442081451416,-0.13280165195465088
stir,1749662213.4820118,/accelerometer,-3.102294445037842,9.19442081451416,-0.13280165195465088
stir,1749662213.4821692,/accelerometer,-3.102294445037842,9.19442081451416,-0.13280165195465088
stir,1749662213.482344,/accelerometer,-3.102294445037842,9.19442081451416,-0.13280165195465088
stir,1749662213.482489,/accelerometer,-3.102294445037842,9.19442081451416,-0.13280165195465088
stir,1749662213.482668,/accelerometer,-3.102294445037842,9.19442081451416,-0.13280165195465088
stir,1749662213.48285,/accelerometer,-3.102294445037842,9.19442081451416,-0.13280165195465088
stir,1749662213.4830139,/accelerometer,-3.102294445037842,9.19442081451416,-0.13280165195465088
stir,1749662213.675903,/gyroscope,-0.010766491293907166,2.377638339996338,0.6962331533432007
stir,1749662213.676468,/accelerometer,2.8594231605529785,7.625925540924072,5.61954402923584
stir,1749662213.67696,/accelerometer,2.8594231605529785,7.625925540924072,5.61954402923584
stir,1749662213.678328,/accelerometer,2.8594231605529785,7.625925540924072,5.61954402923584
stir,1749662213.6787462,/accelerometer,2.8594231605529785,7.625925540924072,5.61954402923584
stir,1749662213.679255,/accelerometer,2.8594231605529785,7.625925540924072,5.61954402923584
stir,1749662213.679706,/accelerometer,2.8594231605529785,7.625925540924072,5.61954402923584
stir,1749662213.680026,/accelerometer,2.8594231605529785,7.625925540924072,5.61954402923584
stir,1749662213.680289,/accelerometer,2.8594231605529785,7.625925540924072,5.61954402923584
stir,1749662213.6805398,/accelerometer,2.8594231605529785,7.625925540924072,5.61954402923584
stir,1749662213.680774,/accelerometer,2.8594231605529785,7.625925540924072,5.61954402923584
stir,1749662213.871285,/gyroscope,0.6557633280754089,1.8584797382354736,0.08903354406356812
stir,1749662213.872401,/accelerometer,-4.7712883949279785,13.7048921585083,15.135799407958984
stir,1749662213.875351,/accelerometer,5.242674350738525,5.952146530151367,6.135197162628174
stir,1749662213.875943,/accelerometer,5.242674350738525,5.952146530151367,6.135197162628174
stir,1749662213.876538,/accelerometer,5.242674350738525,5.952146530151367,6.135197162628174
stir,1749662213.8769448,/accelerometer,5.242674350738525,5.952146530151367,6.135197162628174
stir,1749662213.877367,/accelerometer,5.242674350738525,5.952146530151367,6.135197162628174
stir,1749662213.8777459,/accelerometer,5.242674350738525,5.952146530151367,6.135197162628174
stir,1749662213.877972,/accelerometer,5.242674350738525,5.952146530151367,6.135197162628174
stir,1749662213.878191,/accelerometer,5.242674350738525,5.952146530151367,6.135197162628174
stir,1749662213.878378,/accelerometer,5.242674350738525,5.952146530151367,6.135197162628174
stir,1749662214.066161,/gyroscope,-0.04894553869962692,0.3280344009399414,0.46311184763908386
stir,1749662214.076077,/accelerometer,-4.357329845428467,8.590232849121094,-0.07417750358581543
stir,1749662214.0762188,/accelerometer,-0.3565305769443512,10.225728034973145,0.037088751792907715
stir,1749662214.07824,/accelerometer,-0.3565305769443512,10.225728034973145,0.037088751792907715
stir,1749662214.0783691,/accelerometer,-0.3565305769443512,10.225728034973145,0.037088751792907715
stir,1749662214.0785122,/accelerometer,-0.3565305769443512,10.225728034973145,0.037088751792907715
stir,1749662214.0786319,/accelerometer,-0.3565305769443512,10.225728034973145,0.037088751792907715
stir,1749662214.0787442,/accelerometer,-0.3565305769443512,10.225728034973145,0.037088751792907715
stir,1749662214.07886,/accelerometer,-0.3565305769443512,10.225728034973145,0.037088751792907715
stir,1749662214.078963,/accelerometer,-0.3565305769443512,10.225728034973145,0.037088751792907715
stir,1749662214.079089,/accelerometer,-0.3565305769443512,10.225728034973145,0.037088751792907715
stir,1749662214.2714381,/gyroscope,0.4369973838329315,-0.5990293025970459,1.5359431505203247
stir,1749662214.281812,/accelerometer,7.256234645843506,6.975078105926514,-1.1904292106628418
stir,1749662214.282292,/accelerometer,7.256234645843506,6.975078105926514,-1.1904292106628418
stir,1749662214.282687,/accelerometer,7.256234645843506,6.975078105926514,-1.1904292106628418
stir,1749662214.2830222,/accelerometer,7.256234645843506,6.975078105926514,-1.1904292106628418
stir,1749662214.283457,/accelerometer,7.256234645843506,6.975078105926514,-1.1904292106628418
